Incident Number,Close Code
22068382,ADVI
22068489,ADVI
22068626,ADVI
22068693,ADVI
22068764,ADVI
22068790,ADVI
22069136,ADVI
22069275,ADVI
22069360,ADVI
22069401,ADVI
22069479,ADVI
22069849,ADVI
22069872,ADVI
22069932,ADVI
22070057,ADVI
22070115,ADVI
22070190,ADVI
22070236,ADVI
22070345,ADVI
22070382,ADVI
22070396,ADVI
22070470,ADVI
22070491,ADVI
22070541,ADVI
22070722,ADVI
22071047,ADVI
22071086,ADVI
22071113,ADVI
22071148,ADVI
22071164,ADVI
22071173,ADVI
22071222,ADVI
22071271,ADVI
22071284,ADVI
22071288,ADVI
22071339,ADVI
22071354,ADVI
22071450,ADVI
22071465,ADVI
22071477,ADVI
22071488,ADVI
22071499,ADVI
22071520,ADVI
22071557,ADVI
22071590,ADVI
22071635,ADVI
22071747,ADVI
22071754,ADVI
22071779,ADVI
22071785,ADVI
22071818,ADVI
22071821,ADVI
22071960,ADVI
22072004,ADVI
22072204,ADVI
22072239,ADVI
22072270,ADVI
22072379,ADVI
22072394,ADVI
22072491,ADVI
22072494,ADVI
22072514,ADVI
22072581,ADVI
22072584,ADVI
22072586,ADVI
22072617,ADVI
22072760,ADVI
22072893,ADVI
22073036,ADVI
22073061,ADVI
22073165,ADVI
22073167,ADVI
22073201,ADVI
22073277,ADVI
22073485,ADVI
22073487,ADVI
22073520,ADVI
22073532,ADVI
22073583,ADVI
22073641,ADVI
22073954,ADVI
22074066,ADVI
22074124,ADVI
22074587,ADVI
22074805,ADVI
22074900,ADVI
22074935,ADVI
22074973,ADVI
22074986,ADVI
22075102,ADVI
22075134,ADVI
22075136,ADVI
22075195,ADVI
22075239,ADVI
22075246,ADVI
22075665,ADVI
22075766,ADVI
22075869,ADVI
22075872,ADVI
22075969,ADVI
22075978,ADVI
22076001,ADVI
22076016,ADVI
22076179,ADVI
22076465,ADVI
22076817,ADVI
22076835,ADVI
22076935,ADVI
22077003,ADVI
22077006,ADVI
22077036,ADVI
22077082,ADVI
22077166,ADVI
22077352,ADVI
22077362,ADVI
22077583,ADVI
22078365,ADVI
22078534,ADVI
22078541,ADVI
22078876,ADVI
22078910,ADVI
22078947,ADVI
22078953,ADVI
22078958,ADVI
22078967,ADVI
22079007,ADVI
22079075,ADVI
22079115,ADVI
22079141,ADVI
22079198,ADVI
22079231,ADVI
22079250,ADVI
22079423,ADVI
22079456,ADVI
22079458,ADVI
22079485,ADVI
22079491,ADVI
22079512,ADVI
22079669,ADVI
22079682,ADVI
22079729,ADVI
22079903,ADVI
22079970,ADVI
22080111,ADVI
22080138,ADVI
22080149,ADVI
22080335,ADVI
22080457,ADVI
22080723,ADVI
22080853,ADVI
22081057,ADVI
22081238,ADVI
22081289,ADVI
22081296,ADVI
22081348,ADVI
22081464,ADVI
22081550,ADVI
22081592,ADVI
22081664,ADVI
22081809,ADVI
22081850,ADVI
22081871,ADVI
22081976,ADVI
22081980,ADVI
22082023,ADVI
22082026,ADVI
22082043,ADVI
22082186,ADVI
22082243,ADVI
22082245,ADVI
22082411,ADVI
22082464,ADVI
22082494,ADVI
22082501,ADVI
22082559,ADVI
22082621,ADVI
22082739,ADVI
22082818,ADVI
22082833,ADVI
22082869,ADVI
22083036,ADVI
22083053,ADVI
22083430,ADVI
22083535,ADVI
