Incident Number,Close Code
20039195,ADVI
20039240,ADVI
20039336,ADVI
20039383,ADVI
20039384,ADVI
20039422,ADVI
20039521,ADVI
20039537,ADVI
20039568,ADVI
20039616,ADVI
20039720,ADVI
20039778,ADVI
20039923,ADVI
20039996,ADVI
20040169,ADVI
20040170,ADVI
20040227,ADVI
20040249,ADVI
20040257,ADVI
20040347,ADVI
20040537,ADVI
20040567,ADVI
20040650,ADVI
20040849,ADVI
20040852,ADVI
20041020,ADVI
20041365,ADVI
20041379,ADVI
20041387,ADVI
20041409,ADVI
20041432,ADVI
20041476,ADVI
20041485,ADVI
20041521,ADVI
20041710,ADVI
20042115,ADVI
20042357,ADVI
20042372,ADVI
20042418,ADVI
20042486,ADVI
20042511,ADVI
20042528,ADVI
20042553,ADVI
20042561,ADVI
20042571,ADVI
20042627,ADVI
20042683,ADVI
20042853,ADVI
20042897,ADVI
20042954,ADVI
20042967,ADVI
20043022,ADVI
20043187,ADVI
20043306,ADVI
20043344,ADVI
20043353,ADVI
20043371,ADVI
20043504,ADVI
20043637,ADVI
20043665,ADVI
20043833,ADVI
20043953,ADVI
20044148,ADVI
20044161,ADVI
20044183,ADVI
20044196,ADVI
20044218,ADVI
20044299,ADVI
20044394,ADVI
20044407,ADVI
20044586,ADVI
20044984,ADVI
20045034,ADVI
20045059,ADVI
20045121,ADVI
20045153,ADVI
20045296,ADVI
20045618,ADVI
20045634,ADVI
20045950,ADVI
20045994,ADVI
20046099,ADVI
20046101,ADVI
20046497,ADVI
20046545,ADVI
20046821,ADVI
20046870,ADVI
20047071,ADVI
20047146,ADVI
20047498,ADVI
20047505,ADVI
20047793,ADVI
20047827,ADVI
20047857,ADVI
20048186,ADVI
20048200,ADVI
20048309,ADVI
20048531,ADVI
20048666,ADVI
20048893,ADVI
20048908,ADVI
20048966,ADVI
20049028,ADVI
20049110,ADVI
20049160,ADVI
20049206,ADVI
20049425,ADVI
20049509,ADVI
20049525,ADVI
20049533,ADVI
20049620,ADVI
20049815,ADVI
20050051,ADVI
20050134,ADVI
20050294,ADVI
20050297,ADVI
20050312,ADVI
20050386,ADVI
20050387,ADVI
20050606,ADVI
20050670,ADVI
20050673,ADVI
20050745,ADVI
20050809,ADVI
20050994,ADVI
20051026,ADVI
20051053,ADVI
20051203,ADVI
20051236,ADVI
20051251,ADVI
20051447,ADVI
20051461,ADVI
20051488,ADVI
20051512,ADVI
20051562,ADVI
20051617,ADVI
20051881,ADVI
20052008,ADVI
20052287,ADVI
20052466,ADVI
20052579,ADVI
20052582,ADVI
20052685,ADVI
20052703,ADVI
20052716,ADVI
20052774,ADVI
20052804,ADVI
20053300,ADVI
20053368,ADVI
20053419,ADVI
20053481,ADVI
20053488,ADVI
20053552,ADVI
20053554,ADVI
20053558,ADVI
20053583,ADVI
20053588,ADVI
20053603,ADVI
20053861,ADVI
20053889,ADVI
20053892,ADVI
20053982,ADVI
20054139,ADVI
20054263,ADVI
20054277,ADVI
20054513,ADVI
20054556,ADVI
20054610,ADVI
20054869,ADVI
20055140,ADVI
20055438,ADVI
20055505,ADVI
20055529,ADVI
20055544,ADVI
20055631,ADVI
20055963,ADVI
20056122,ADVI
20056280,ADVI
20056345,ADVI
20056366,ADVI
20056411,ADVI
20056813,ADVI
20056830,ADVI
20056901,ADVI
20056924,ADVI
20057021,ADVI
20057271,ADVI
20057273,ADVI
20057281,ADVI
20057321,ADVI
20057327,ADVI
20057330,ADVI
20057502,ADVI
20057680,ADVI
20057683,ADVI
20057719,ADVI
20057761,ADVI
20057835,ADVI
20057991,ADVI
20058051,ADVI
