Incident Number,Close Code
15088967,ADVI
15088992,ADVI
15089023,ADVI
15089040,ADVI
15089125,ADVI
15089146,ADVI
15089564,ADVI
15089599,ADVI
15089722,ADVI
15089785,ADVI
15089817,ADVI
15089830,ADVI
15089842,ADVI
15089923,ADVI
15089952,ADVI
15089980,ADVI
15090238,ADVI
15090256,ADVI
15090388,ADVI
15090441,ADVI
15090547,ADVI
15090715,ADVI
15090950,ADVI
15091095,ADVI
15091353,ADVI
15091469,ADVI
15091495,ADVI
15091563,ADVI
15091822,ADVI
15091824,ADVI
15092117,ADVI
15092282,ADVI
15092402,ADVI
15092468,ADVI
15092478,ADVI
15092561,ADVI
15093013,ADVI
15093032,ADVI
15093097,ADVI
15093104,ADVI
15093178,ADVI
15093216,ADVI
15093253,ADVI
15093356,ADVI
15093770,ADVI
15093911,ADVI
15093958,ADVI
15093987,ADVI
15094042,ADVI
15094052,ADVI
15094105,ADVI
15094194,ADVI
15094208,ADVI
15094545,ADVI
15094573,ADVI
15094582,ADVI
15094650,ADVI
15094664,ADVI
15094684,ADVI
15094693,ADVI
15094699,ADVI
15094700,ADVI
15095510,ADVI
15095601,ADVI
15095814,ADVI
15095901,ADVI
15095907,ADVI
15096003,ADVI
15096231,ADVI
15096350,ADVI
15096405,ADVI
15096462,ADVI
15096528,ADVI
15096531,ADVI
15096564,ADVI
15096577,ADVI
15096616,ADVI
15096709,ADVI
15096765,ADVI
15096773,ADVI
15096861,ADVI
15096937,ADVI
15096955,ADVI
15097000,ADVI
15097015,ADVI
15097051,ADVI
15097147,ADVI
15097162,ADVI
15097187,ADVI
15097256,ADVI
15097327,ADVI
15097331,ADVI
15097503,ADVI
15097573,ADVI
15097586,ADVI
15097627,ADVI
15097750,ADVI
15097758,ADVI
15097786,ADVI
15098064,ADVI
15098085,ADVI
15098110,ADVI
15098170,ADVI
15098178,ADVI
15098180,ADVI
15098263,ADVI
15098617,ADVI
15098634,ADVI
15098649,ADVI
15098784,ADVI
15098850,ADVI
15098866,ADVI
15098913,ADVI
15098939,ADVI
15098978,ADVI
15099017,ADVI
15099024,ADVI
15099044,ADVI
15099125,ADVI
15099139,ADVI
15099143,ADVI
15099144,ADVI
15099160,ADVI
15099237,ADVI
15099372,ADVI
15099393,ADVI
15099404,ADVI
15099677,ADVI
15099733,ADVI
15099802,ADVI
15099851,ADVI
15099890,ADVI
15099894,ADVI
15099929,ADVI
15099979,ADVI
15100032,ADVI
15100172,ADVI
15100220,ADVI
15100283,ADVI
15100483,ADVI
15100532,ADVI
15100689,ADVI
15100791,ADVI
15101143,ADVI
15101349,ADVI
15101351,ADVI
15101358,ADVI
15101374,ADVI
15101550,ADVI
15101576,ADVI
15101587,ADVI
15101992,ADVI
15102016,ADVI
15102054,ADVI
15102092,ADVI
15102211,ADVI
15102359,ADVI
15102630,ADVI
15102719,ADVI
15102882,ADVI
15102904,ADVI
15102921,ADVI
15103008,ADVI
15103167,ADVI
15103277,ADVI
15103332,ADVI
15103339,ADVI
15103487,ADVI
15103614,ADVI
15103641,ADVI
15103759,ADVI
15103760,ADVI
15103939,ADVI
15104021,ADVI
15104101,ADVI
15104340,ADVI
15104355,ADVI
15104470,ADVI
15104491,ADVI
15104691,ADVI
15104713,ADVI
15104718,ADVI
15104719,ADVI
15104737,ADVI
15104892,ADVI
15104934,ADVI
15104985,ADVI
15105015,ADVI
15105038,ADVI
15105098,ADVI
15105273,ADVI
15105396,ADVI
15105449,ADVI
15105460,ADVI
15105696,ADVI
15105740,ADVI
15105743,ADVI
15105869,ADVI
15105873,ADVI
15105896,ADVI
15106030,ADVI
15106117,ADVI
15106301,ADVI
15106490,ADVI
15106659,ADVI
15106664,ADVI
15106760,ADVI
15106769,ADVI
15106930,ADVI
15107284,ADVI
15107409,ADVI
15107442,ADVI
15107447,ADVI
15107452,ADVI
15107468,ADVI
15107529,ADVI
15107939,ADVI
15108015,ADVI
15108070,ADVI
15108098,ADVI
15108191,ADVI
15108221,ADVI
15108325,ADVI
15108822,ADVI
15108911,ADVI
15108912,ADVI
15108968,ADVI
15109118,ADVI
15109213,ADVI
15109317,ADVI
15109387,ADVI
15109412,ADVI
15109461,ADVI
15109527,ADVI
15109634,ADVI
15109656,ADVI
15109668,ADVI
15109684,ADVI
15109863,ADVI
15110099,ADVI
15110240,ADVI
15110402,ADVI
15110505,ADVI
15110536,ADVI
15110605,ADVI
15110765,ADVI
15110769,ADVI
15110846,ADVI
15110850,ADVI
15110907,ADVI
15110924,ADVI
15111064,ADVI
15111204,ADVI
15111269,ADVI
15111474,ADVI
15111511,ADVI
15111534,ADVI
15111685,ADVI
15111722,ADVI
15111849,ADVI
15111863,ADVI
15111869,ADVI
15111883,ADVI
15112005,ADVI
15112128,ADVI
15112398,ADVI
15112475,ADVI
15112512,ADVI
15112606,ADVI
15113015,ADVI
15113214,ADVI
15113231,ADVI
15113253,ADVI
15113302,ADVI
15113634,ADVI
15113660,ADVI
15113913,ADVI
15113926,ADVI
15114134,ADVI
15114222,ADVI
15114442,ADVI
15114473,ADVI
15114501,ADVI
15114535,ADVI
15114906,ADVI
15115007,ADVI
15115040,ADVI
15115086,ADVI
15115474,ADVI
15115505,ADVI
15115508,ADVI
15115719,ADVI
15115886,ADVI
15115942,ADVI
15116031,ADVI
15116094,ADVI
15116096,ADVI
15116145,ADVI
15116189,ADVI
15116288,ADVI
15116366,ADVI
15116423,ADVI
15116496,ADVI
15116517,ADVI
15116637,ADVI
15116644,ADVI
15116679,ADVI
15116703,ADVI
15116711,ADVI
15116717,ADVI
15116762,ADVI
15116833,ADVI
15116999,ADVI
15117002,ADVI
15117097,ADVI
15117112,ADVI
15117120,ADVI
15117550,ADVI
15117983,ADVI
